Filename:	C:\Users\Bown_304\Desktop\Jordan\TGA\magnesium_carbonate_heavy_1@241118110522.t6d 
Operator ID:	Jordan 
Sample ID:	magnesium_carbonate_heavy_1 
Comment: 	magnesium_carbonate_heavy_1 
Serial Number:	537L14021001 
Data Collected:	11/18/2024 12:33:22 PM 
Sample Weight:	9.761 mg 
Display Weight:	9.761 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\2023-04-05-Mary.tg1c 
Date/Time:	4/5/2023 3:36:31 PM 
Initial Conditions 
Temperature:	 20.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 20.00°C to 900.00°C at 10.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	40.650000	8.202399	0.000000	426.504000	419.716000	0.000000 
	40.666667	8.201325	0.000000	426.671000	419.879000	0.000000 
	40.683333	8.200436	0.000000	426.837000	420.037000	0.000000 
	40.700000	8.199424	0.000000	427.004000	420.194000	0.000000 
	40.716667	8.198362	0.000000	427.171000	420.348000	0.000000 
	40.733333	8.197374	0.000000	427.337000	420.510000	0.000000 
	40.750000	8.196275	0.000000	427.504000	420.677000	0.000000 
	40.766667	8.195201	0.000000	427.671000	420.844000	0.000000 
	40.783333	8.194115	0.000000	427.837000	421.009000	0.000000 
	40.800000	8.192991	0.000000	428.004000	421.176000	0.000000 
	40.816667	8.191855	0.000000	428.171000	421.351000	0.000000 
	40.833333	8.190670	0.000000	428.337000	421.529000	0.000000 
	40.850000	8.189497	0.000000	428.504000	421.698000	0.000000 
	40.866667	8.188287	0.000000	428.671000	421.870000	0.000000 
	40.883333	8.187139	0.000000	428.837000	422.032000	0.000000 
	40.900000	8.185978	0.000000	429.004000	422.193000	0.000000 
	40.916667	8.184818	0.000000	429.171000	422.349000	0.000000 
	40.933333	8.183608	0.000000	429.337000	422.503000	0.000000 
	40.950000	8.182435	0.000000	429.504000	422.666000	0.000000 
	40.966667	8.181287	0.000000	429.671000	422.839000	0.000000 
	40.983333	8.180077	0.000000	429.837000	423.013000	0.000000 
	41.000000	8.178854	0.000000	430.004000	423.175000	0.000000 
	41.016667	8.177546	0.000000	430.171000	423.338000	0.000000 
	41.033333	8.176385	0.000000	430.337000	423.497000	0.000000 
	41.050000	8.175299	0.000000	430.504000	423.660000	0.000000 
	41.066667	8.174126	0.000000	430.671000	423.822000	0.000000 
	41.083333	8.172879	0.000000	430.837000	423.998000	0.000000 
	41.100000	8.171669	0.000000	431.004000	424.175000	0.000000 
	41.116667	8.170372	0.000000	431.171000	424.342000	0.000000 
	41.133333	8.169027	0.000000	431.337000	424.505000	0.000000 
	41.150000	8.167792	0.000000	431.504000	424.669000	0.000000 
	41.166667	8.166631	0.000000	431.671000	424.825000	0.000000 
	41.183333	8.165458	0.000000	431.837000	424.982000	0.000000 
	41.200000	8.164273	0.000000	432.004000	425.135000	0.000000 
	41.216667	8.163125	0.000000	432.171000	425.286000	0.000000 
	41.233333	8.161977	0.000000	432.337000	425.440000	0.000000 
	41.250000	8.160779	0.000000	432.504000	425.592000	0.000000 
	41.266667	8.159606	0.000000	432.671000	425.740000	0.000000 
	41.283333	8.158495	0.000000	432.837000	425.887000	0.000000 
	41.300000	8.157408	0.000000	433.004000	426.043000	0.000000 
	41.316667	8.156310	0.000000	433.171000	426.203000	0.000000 
	41.333333	8.155174	0.000000	433.337000	426.371000	0.000000 
	41.350000	8.154063	0.000000	433.504000	426.545000	0.000000 
	41.366667	8.152766	0.000000	433.671000	426.728000	0.000000 
	41.383333	8.151507	0.000000	433.837000	426.918000	0.000000 
	41.400000	8.150247	0.000000	434.004000	427.100000	0.000000 
	41.416667	8.148963	0.000000	434.171000	427.281000	0.000000 
	41.433333	8.147716	0.000000	434.337000	427.468000	0.000000 
	41.450000	8.146482	0.000000	434.504000	427.647000	0.000000 
	41.466667	8.145334	0.000000	434.671000	427.807000	0.000000 
	41.483333	8.144383	0.000000	434.837000	427.968000	0.000000 
	41.500000	8.143210	0.000000	435.004000	428.128000	0.000000 
	41.516667	8.141815	0.000000	435.171000	428.283000	0.000000 
	41.533333	8.140457	0.000000	435.337000	428.448000	0.000000 
	41.550000	8.139111	0.000000	435.504000	428.614000	0.000000 
	41.566667	8.137802	0.000000	435.671000	428.773000	0.000000 
	41.583333	8.136518	0.000000	435.837000	428.924000	0.000000 
	41.600000	8.135185	0.000000	436.004000	429.074000	0.000000 
	41.616667	8.133851	0.000000	436.171000	429.221000	0.000000 
	41.633333	8.132468	0.000000	436.337000	429.367000	0.000000 
	41.650000	8.131160	0.000000	436.504000	429.520000	0.000000 
	41.666667	8.129826	0.000000	436.671000	429.671000	0.000000 
	41.683333	8.128505	0.000000	436.837000	429.827000	0.000000 
	41.700000	8.127221	0.000000	437.004000	429.983000	0.000000 
	41.716667	8.126011	0.000000	437.171000	430.136000	0.000000 
	41.733333	8.124740	0.000000	437.337000	430.298000	0.000000 
	41.750000	8.123468	0.000000	437.504000	430.463000	0.000000 
	41.766667	8.122122	0.000000	437.671000	430.624000	0.000000 
	41.783333	8.120838	0.000000	437.837000	430.780000	0.000000 
	41.800000	8.119542	0.000000	438.004000	430.936000	0.000000 
	41.816667	8.118319	0.000000	438.171000	431.109000	0.000000 
	41.833333	8.117109	0.000000	438.337000	431.285000	0.000000 
	41.850000	8.115838	0.000000	438.504000	431.453000	0.000000 
	41.866667	8.114603	0.000000	438.671000	431.619000	0.000000 
	41.883333	8.113331	0.000000	438.837000	431.784000	0.000000 
	41.900000	8.112060	0.000000	439.004000	431.962000	0.000000 
	41.916667	8.110714	0.000000	439.171000	432.133000	0.000000 
	41.933333	8.109380	0.000000	439.337000	432.304000	0.000000 
	41.950000	8.108022	0.000000	439.504000	432.485000	0.000000 
	41.966667	8.106454	0.000000	439.671000	432.669000	0.000000 
	41.983333	8.104825	0.000000	439.837000	432.844000	0.000000 
	42.000000	8.103281	0.000000	440.004000	433.020000	0.000000 
	42.016667	8.101898	0.000000	440.171000	433.191000	0.000000 
	42.033333	8.100602	0.000000	440.337000	433.361000	0.000000 
	42.050000	8.099318	0.000000	440.504000	433.535000	0.000000 
	42.066667	8.097910	0.000000	440.671000	433.712000	0.000000 
	42.083333	8.096577	0.000000	440.837000	433.883000	0.000000 
	42.100000	8.095293	0.000000	441.004000	434.049000	0.000000 
	42.116667	8.093972	0.000000	441.171000	434.217000	0.000000 
	42.133333	8.092589	0.000000	441.337000	434.378000	0.000000 
	42.150000	8.091120	0.000000	441.504000	434.540000	0.000000 
	42.166667	8.089700	0.000000	441.671000	434.710000	0.000000 
	42.183333	8.088231	0.000000	441.837000	434.875000	0.000000 
	42.200000	8.086663	0.000000	442.004000	435.034000	0.000000 
	42.216667	8.085218	0.000000	442.171000	435.194000	0.000000 
	42.233333	8.083724	0.000000	442.337000	435.359000	0.000000 
	42.250000	8.082317	0.000000	442.504000	435.523000	0.000000 
	42.266667	8.080823	0.000000	442.671000	435.686000	0.000000 
	42.283333	8.079329	0.000000	442.837000	435.849000	0.000000 
	42.300000	8.077897	0.000000	443.004000	436.012000	0.000000 
	42.316667	8.076452	0.000000	443.171000	436.176000	0.000000 
	42.333333	8.074995	0.000000	443.337000	436.350000	0.000000 
	42.350000	8.073551	0.000000	443.504000	436.522000	0.000000 
	42.366667	8.072044	0.000000	443.671000	436.694000	0.000000 
	42.383333	8.070538	0.000000	443.837000	436.865000	0.000000 
	42.400000	8.069057	0.000000	444.004000	437.043000	0.000000 
	42.416667	8.067550	0.000000	444.171000	437.226000	0.000000 
	42.433333	8.066019	0.000000	444.337000	437.413000	0.000000 
	42.450000	8.064427	0.000000	444.504000	437.600000	0.000000 
	42.466667	8.062883	0.000000	444.671000	437.772000	0.000000 
	42.483333	8.061463	0.000000	444.837000	437.929000	0.000000 
	42.500000	8.060130	0.000000	445.004000	438.083000	0.000000 
	42.516667	8.058809	0.000000	445.171000	438.242000	0.000000 
	42.533333	8.057364	0.000000	445.337000	438.395000	0.000000 
	42.550000	8.055833	0.000000	445.504000	438.550000	0.000000 
	42.566667	8.054414	0.000000	445.671000	438.715000	0.000000 
	42.583333	8.052858	0.000000	445.837000	438.887000	0.000000 
	42.600000	8.051265	0.000000	446.004000	439.054000	0.000000 
	42.616667	8.049660	0.000000	446.171000	439.200000	0.000000 
	42.633333	8.048068	0.000000	446.337000	439.341000	0.000000 
	42.650000	8.046499	0.000000	446.504000	439.495000	0.000000 
	42.666667	8.044894	0.000000	446.671000	439.657000	0.000000 
	42.683333	8.043289	0.000000	446.837000	439.823000	0.000000 
	42.700000	8.041672	0.000000	447.004000	439.977000	0.000000 
	42.716667	8.040116	0.000000	447.171000	440.128000	0.000000 
	42.733333	8.038524	0.000000	447.337000	440.274000	0.000000 
	42.750000	8.036968	0.000000	447.504000	440.419000	0.000000 
	42.766667	8.035449	0.000000	447.671000	440.571000	0.000000 
	42.783333	8.033894	0.000000	447.837000	440.727000	0.000000 
	42.800000	8.032252	0.000000	448.004000	440.876000	0.000000 
	42.816667	8.030523	0.000000	448.171000	441.031000	0.000000 
	42.833333	8.028782	0.000000	448.337000	441.207000	0.000000 
	42.850000	8.027115	0.000000	448.504000	441.381000	0.000000 
	42.866667	8.025461	0.000000	448.671000	441.542000	0.000000 
	42.883333	8.023893	0.000000	448.837000	441.698000	0.000000 
	42.900000	8.022337	0.000000	449.004000	441.857000	0.000000 
	42.916667	8.020708	0.000000	449.171000	442.023000	0.000000 
	42.933333	8.019004	0.000000	449.337000	442.200000	0.000000 
	42.950000	8.017423	0.000000	449.504000	442.366000	0.000000 
	42.966667	8.015806	0.000000	449.671000	442.534000	0.000000 
	42.983333	8.014115	0.000000	449.837000	442.689000	0.000000 
	43.000000	8.012349	0.000000	450.004000	442.842000	0.000000 
	43.016667	8.010571	0.000000	450.171000	442.996000	0.000000 
	43.033333	8.008867	0.000000	450.337000	443.164000	0.000000 
	43.050000	8.007200	0.000000	450.504000	443.335000	0.000000 
	43.066667	8.005534	0.000000	450.671000	443.503000	0.000000 
	43.083333	8.003855	0.000000	450.837000	443.671000	0.000000 
	43.100000	8.002151	0.000000	451.004000	443.831000	0.000000 
	43.116667	8.000398	0.000000	451.171000	443.993000	0.000000 
	43.133333	7.998583	0.000000	451.337000	444.152000	0.000000 
	43.150000	7.996903	0.000000	451.504000	444.316000	0.000000 
	43.166667	7.995150	0.000000	451.671000	444.479000	0.000000 
	43.183333	7.993348	0.000000	451.837000	444.639000	0.000000 
	43.200000	7.991607	0.000000	452.004000	444.802000	0.000000 
	43.216667	7.989891	0.000000	452.171000	444.967000	0.000000 
	43.233333	7.988002	0.000000	452.337000	445.137000	0.000000 
	43.250000	7.985977	0.000000	452.504000	445.302000	0.000000 
	43.266667	7.984149	0.000000	452.671000	445.471000	0.000000 
	43.283333	7.982384	0.000000	452.837000	445.627000	0.000000 
	43.300000	7.980890	0.000000	453.004000	445.779000	0.000000 
	43.316667	7.979371	0.000000	453.171000	445.935000	0.000000 
	43.333333	7.977692	0.000000	453.337000	446.099000	0.000000 
	43.350000	7.975890	0.000000	453.504000	446.261000	0.000000 
	43.366667	7.974013	0.000000	453.671000	446.419000	0.000000 
	43.383333	7.972025	0.000000	453.837000	446.583000	0.000000 
	43.400000	7.970062	0.000000	454.004000	446.749000	0.000000 
	43.416667	7.968062	0.000000	454.171000	446.920000	0.000000 
	43.433333	7.966161	0.000000	454.337000	447.097000	0.000000 
	43.450000	7.964197	0.000000	454.504000	447.269000	0.000000 
	43.466667	7.962099	0.000000	454.671000	447.449000	0.000000 
	43.483333	7.960074	0.000000	454.837000	447.634000	0.000000 
	43.500000	7.958111	0.000000	455.004000	447.808000	0.000000 
	43.516667	7.956308	0.000000	455.171000	447.967000	0.000000 
	43.533333	7.954542	0.000000	455.337000	448.127000	0.000000 
	43.550000	7.952826	0.000000	455.504000	448.283000	0.000000 
	43.566667	7.950987	0.000000	455.671000	448.434000	0.000000 
	43.583333	7.949011	0.000000	455.837000	448.593000	0.000000 
	43.600000	7.947097	0.000000	456.004000	448.757000	0.000000 
	43.616667	7.945270	0.000000	456.171000	448.919000	0.000000 
	43.633333	7.943245	0.000000	456.337000	449.086000	0.000000 
	43.650000	7.941159	0.000000	456.504000	449.254000	0.000000 
	43.666667	7.939134	0.000000	456.671000	449.410000	0.000000 
	43.683333	7.937146	0.000000	456.837000	449.577000	0.000000 
	43.700000	7.935319	0.000000	457.004000	449.750000	0.000000 
	43.716667	7.933553	0.000000	457.171000	449.920000	0.000000 
	43.733333	7.931603	0.000000	457.337000	450.087000	0.000000 
	43.750000	7.929553	0.000000	457.504000	450.253000	0.000000 
	43.766667	7.927541	0.000000	457.671000	450.421000	0.000000 
	43.783333	7.925565	0.000000	457.837000	450.601000	0.000000 
	43.800000	7.923577	0.000000	458.004000	450.780000	0.000000 
	43.816667	7.921540	0.000000	458.171000	450.950000	0.000000 
	43.833333	7.919515	0.000000	458.337000	451.117000	0.000000 
	43.850000	7.917528	0.000000	458.504000	451.274000	0.000000 
	43.866667	7.915564	0.000000	458.671000	451.440000	0.000000 
	43.883333	7.913552	0.000000	458.837000	451.619000	0.000000 
	43.900000	7.911589	0.000000	459.004000	451.805000	0.000000 
	43.916667	7.909552	0.000000	459.171000	451.974000	0.000000 
	43.933333	7.907416	0.000000	459.337000	452.138000	0.000000 
	43.950000	7.905280	0.000000	459.504000	452.306000	0.000000 
	43.966667	7.903144	0.000000	459.671000	452.479000	0.000000 
	43.983333	7.901057	0.000000	459.837000	452.650000	0.000000 
	44.000000	7.898971	0.000000	460.004000	452.811000	0.000000 
	44.016667	7.896872	0.000000	460.171000	452.972000	0.000000 
	44.033333	7.894674	0.000000	460.337000	453.144000	0.000000 
	44.050000	7.892452	0.000000	460.504000	453.314000	0.000000 
	44.066667	7.890242	0.000000	460.671000	453.475000	0.000000 
	44.083333	7.887982	0.000000	460.837000	453.629000	0.000000 
	44.100000	7.885822	0.000000	461.004000	453.781000	0.000000 
	44.116667	7.883624	0.000000	461.171000	453.942000	0.000000 
	44.133333	7.881439	0.000000	461.337000	454.107000	0.000000 
	44.150000	7.879229	0.000000	461.504000	454.277000	0.000000 
	44.166667	7.877056	0.000000	461.671000	454.449000	0.000000 
	44.183333	7.874846	0.000000	461.837000	454.633000	0.000000 
	44.200000	7.872710	0.000000	462.004000	454.806000	0.000000 
	44.216667	7.870487	0.000000	462.171000	454.968000	0.000000 
	44.233333	7.868265	0.000000	462.337000	455.132000	0.000000 
	44.250000	7.865956	0.000000	462.504000	455.305000	0.000000 
	44.266667	7.863660	0.000000	462.671000	455.484000	0.000000 
	44.283333	7.861363	0.000000	462.837000	455.658000	0.000000 
	44.300000	7.859079	0.000000	463.004000	455.829000	0.000000 
	44.316667	7.856881	0.000000	463.171000	456.000000	0.000000 
	44.333333	7.854647	0.000000	463.337000	456.166000	0.000000 
	44.350000	7.852165	0.000000	463.504000	456.328000	0.000000 
	44.366667	7.849745	0.000000	463.671000	456.496000	0.000000 
	44.383333	7.847374	0.000000	463.837000	456.668000	0.000000 
	44.400000	7.845004	0.000000	464.004000	456.842000	0.000000 
	44.416667	7.842695	0.000000	464.171000	457.019000	0.000000 
	44.433333	7.840423	0.000000	464.337000	457.198000	0.000000 
	44.450000	7.838164	0.000000	464.504000	457.378000	0.000000 
	44.466667	7.835954	0.000000	464.671000	457.549000	0.000000 
	44.483333	7.833460	0.000000	464.837000	457.712000	0.000000 
	44.500000	7.830991	0.000000	465.004000	457.871000	0.000000 
	44.516667	7.828571	0.000000	465.171000	458.031000	0.000000 
	44.533333	7.826299	0.000000	465.337000	458.193000	0.000000 
	44.550000	7.824027	0.000000	465.504000	458.348000	0.000000 
	44.566667	7.821583	0.000000	465.671000	458.499000	0.000000 
	44.583333	7.819150	0.000000	465.837000	458.650000	0.000000 
	44.600000	7.816755	0.000000	466.004000	458.808000	0.000000 
	44.616667	7.814397	0.000000	466.171000	458.963000	0.000000 
	44.633333	7.811915	0.000000	466.337000	459.131000	0.000000 
	44.650000	7.809384	0.000000	466.504000	459.304000	0.000000 
	44.666667	7.806940	0.000000	466.671000	459.476000	0.000000 
	44.683333	7.804433	0.000000	466.837000	459.635000	0.000000 
	44.700000	7.802001	0.000000	467.004000	459.792000	0.000000 
	44.716667	7.799618	0.000000	467.171000	459.944000	0.000000 
	44.733333	7.797260	0.000000	467.337000	460.098000	0.000000 
	44.750000	7.794803	0.000000	467.504000	460.270000	0.000000 
	44.766667	7.792185	0.000000	467.671000	460.440000	0.000000 
	44.783333	7.789605	0.000000	467.837000	460.605000	0.000000 
	44.800000	7.787074	0.000000	468.004000	460.775000	0.000000 
	44.816667	7.784481	0.000000	468.171000	460.952000	0.000000 
	44.833333	7.781851	0.000000	468.337000	461.118000	0.000000 
	44.850000	7.779296	0.000000	468.504000	461.274000	0.000000 
	44.866667	7.776740	0.000000	468.671000	461.432000	0.000000 
	44.883333	7.774160	0.000000	468.837000	461.595000	0.000000 
	44.900000	7.771628	0.000000	469.004000	461.756000	0.000000 
	44.916667	7.769085	0.000000	469.171000	461.910000	0.000000 
	44.933333	7.766480	0.000000	469.337000	462.067000	0.000000 
	44.950000	7.763862	0.000000	469.504000	462.221000	0.000000 
	44.966667	7.761233	0.000000	469.671000	462.380000	0.000000 
	44.983333	7.758591	0.000000	469.837000	462.546000	0.000000 
	45.000000	7.755862	0.000000	470.004000	462.713000	0.000000 
	45.016667	7.753207	0.000000	470.171000	462.875000	0.000000 
	45.033333	7.750528	0.000000	470.337000	463.032000	0.000000 
	45.050000	7.747874	0.000000	470.504000	463.184000	0.000000 
	45.066667	7.745157	0.000000	470.671000	463.334000	0.000000 
	45.083333	7.742392	0.000000	470.837000	463.480000	0.000000 
	45.100000	7.739651	0.000000	471.004000	463.643000	0.000000 
	45.116667	7.736922	0.000000	471.171000	463.809000	0.000000 
	45.133333	7.734157	0.000000	471.337000	463.968000	0.000000 
	45.150000	7.731366	0.000000	471.504000	464.131000	0.000000 
	45.166667	7.728700	0.000000	471.671000	464.304000	0.000000 
	45.183333	7.725996	0.000000	471.837000	464.484000	0.000000 
	45.200000	7.723193	0.000000	472.004000	464.668000	0.000000 
	45.216667	7.720390	0.000000	472.171000	464.843000	0.000000 
	45.233333	7.717538	0.000000	472.337000	465.023000	0.000000 
	45.250000	7.714711	0.000000	472.504000	465.203000	0.000000 
	45.266667	7.711908	0.000000	472.671000	465.382000	0.000000 
	45.283333	7.709093	0.000000	472.837000	465.556000	0.000000 
	45.300000	7.706229	0.000000	473.004000	465.726000	0.000000 
	45.316667	7.703340	0.000000	473.171000	465.898000	0.000000 
	45.333333	7.700426	0.000000	473.337000	466.071000	0.000000 
	45.350000	7.697525	0.000000	473.504000	466.246000	0.000000 
	45.366667	7.694598	0.000000	473.671000	466.426000	0.000000 
	45.383333	7.691746	0.000000	473.837000	466.609000	0.000000 
	45.400000	7.688919	0.000000	474.004000	466.788000	0.000000 
	45.416667	7.686055	0.000000	474.171000	466.969000	0.000000 
	45.433333	7.683141	0.000000	474.337000	467.146000	0.000000 
	45.450000	7.680190	0.000000	474.504000	467.326000	0.000000 
	45.466667	7.677252	0.000000	474.671000	467.507000	0.000000 
	45.483333	7.674387	0.000000	474.837000	467.680000	0.000000 
	45.500000	7.671325	0.000000	475.004000	467.844000	0.000000 
	45.516667	7.668263	0.000000	475.171000	468.009000	0.000000 
	45.533333	7.665300	0.000000	475.337000	468.174000	0.000000 
	45.550000	7.662349	0.000000	475.504000	468.334000	0.000000 
	45.566667	7.659324	0.000000	475.671000	468.489000	0.000000 
	45.583333	7.656176	0.000000	475.837000	468.643000	0.000000 
	45.600000	7.653052	0.000000	476.004000	468.812000	0.000000 
	45.616667	7.650015	0.000000	476.171000	468.975000	0.000000 
	45.633333	7.646965	0.000000	476.337000	469.138000	0.000000 
	45.650000	7.643891	0.000000	476.504000	469.303000	0.000000 
	45.666667	7.640854	0.000000	476.671000	469.470000	0.000000 
	45.683333	7.637804	0.000000	476.837000	469.636000	0.000000 
	45.700000	7.634841	0.000000	477.004000	469.795000	0.000000 
	45.716667	7.631816	0.000000	477.171000	469.948000	0.000000 
	45.733333	7.628668	0.000000	477.337000	470.098000	0.000000 
	45.750000	7.625445	0.000000	477.504000	470.251000	0.000000 
	45.766667	7.622260	0.000000	477.671000	470.408000	0.000000 
	45.783333	7.619099	0.000000	477.837000	470.565000	0.000000 
	45.800000	7.615889	0.000000	478.004000	470.728000	0.000000 
	45.816667	7.612716	0.000000	478.171000	470.889000	0.000000 
	45.833333	7.609580	0.000000	478.337000	471.055000	0.000000 
	45.850000	7.606419	0.000000	478.504000	471.209000	0.000000 
	45.866667	7.603283	0.000000	478.671000	471.362000	0.000000 
	45.883333	7.600123	0.000000	478.837000	471.528000	0.000000 
	45.900000	7.596950	0.000000	479.004000	471.701000	0.000000 
	45.916667	7.593678	0.000000	479.171000	471.870000	0.000000 
	45.933333	7.590394	0.000000	479.337000	472.047000	0.000000 
	45.950000	7.587060	0.000000	479.504000	472.220000	0.000000 
	45.966667	7.583764	0.000000	479.671000	472.393000	0.000000 
	45.983333	7.580578	0.000000	479.837000	472.568000	0.000000 
	46.000000	7.577380	0.000000	480.004000	472.740000	0.000000 
	46.016667	7.574059	0.000000	480.171000	472.915000	0.000000 
	46.033333	7.570701	0.000000	480.337000	473.084000	0.000000 
	46.050000	7.567380	0.000000	480.504000	473.251000	0.000000 
	46.066667	7.564058	0.000000	480.671000	473.423000	0.000000 
	46.083333	7.560663	0.000000	480.837000	473.595000	0.000000 
	46.100000	7.557268	0.000000	481.004000	473.765000	0.000000 
	46.116667	7.553910	0.000000	481.171000	473.929000	0.000000 
	46.133333	7.550539	0.000000	481.337000	474.088000	0.000000 
	46.150000	7.547107	0.000000	481.504000	474.250000	0.000000 
	46.166667	7.543699	0.000000	481.671000	474.419000	0.000000 
	46.183333	7.540304	0.000000	481.837000	474.591000	0.000000 
	46.200000	7.536970	0.000000	482.004000	474.773000	0.000000 
	46.216667	7.533637	0.000000	482.171000	474.958000	0.000000 
	46.233333	7.530278	0.000000	482.337000	475.144000	0.000000 
	46.250000	7.526846	0.000000	482.504000	475.324000	0.000000 
	46.266667	7.523389	0.000000	482.671000	475.498000	0.000000 
	46.283333	7.519895	0.000000	482.837000	475.680000	0.000000 
	46.300000	7.516364	0.000000	483.004000	475.853000	0.000000 
	46.316667	7.512746	0.000000	483.171000	476.027000	0.000000 
	46.333333	7.509203	0.000000	483.337000	476.195000	0.000000 
	46.350000	7.505684	0.000000	483.504000	476.361000	0.000000 
	46.366667	7.502128	0.000000	483.671000	476.532000	0.000000 
	46.383333	7.498498	0.000000	483.837000	476.697000	0.000000 
	46.400000	7.494930	0.000000	484.004000	476.863000	0.000000 
	46.416667	7.491374	0.000000	484.171000	477.038000	0.000000 
	46.433333	7.487868	0.000000	484.337000	477.217000	0.000000 
	46.450000	7.484399	0.000000	484.504000	477.385000	0.000000 
	46.466667	7.480793	0.000000	484.671000	477.544000	0.000000 
	46.483333	7.477201	0.000000	484.837000	477.705000	0.000000 
	46.500000	7.473608	0.000000	485.004000	477.866000	0.000000 
	46.516667	7.470052	0.000000	485.171000	478.025000	0.000000 
	46.533333	7.466484	0.000000	485.337000	478.184000	0.000000 
	46.550000	7.462977	0.000000	485.504000	478.348000	0.000000 
	46.566667	7.459459	0.000000	485.671000	478.518000	0.000000 
	46.583333	7.455903	0.000000	485.837000	478.683000	0.000000 
	46.600000	7.452335	0.000000	486.004000	478.849000	0.000000 
	46.616667	7.448655	0.000000	486.171000	479.017000	0.000000 
	46.633333	7.445087	0.000000	486.337000	479.177000	0.000000 
	46.650000	7.441519	0.000000	486.504000	479.333000	0.000000 
	46.666667	7.437827	0.000000	486.671000	479.501000	0.000000 
	46.683333	7.434185	0.000000	486.837000	479.670000	0.000000 
	46.700000	7.430555	0.000000	487.004000	479.842000	0.000000 
	46.716667	7.426839	0.000000	487.171000	480.019000	0.000000 
	46.733333	7.423172	0.000000	487.337000	480.206000	0.000000 
	46.750000	7.419345	0.000000	487.504000	480.394000	0.000000 
	46.766667	7.415591	0.000000	487.671000	480.567000	0.000000 
	46.783333	7.412035	0.000000	487.837000	480.731000	0.000000 
	46.800000	7.408467	0.000000	488.004000	480.888000	0.000000 
	46.816667	7.404739	0.000000	488.171000	481.048000	0.000000 
	46.833333	7.401010	0.000000	488.337000	481.204000	0.000000 
	46.850000	7.397257	0.000000	488.504000	481.361000	0.000000 
	46.866667	7.393466	0.000000	488.671000	481.521000	0.000000 
	46.883333	7.389713	0.000000	488.837000	481.688000	0.000000 
	46.900000	7.385873	0.000000	489.004000	481.869000	0.000000 
	46.916667	7.382058	0.000000	489.171000	482.049000	0.000000 
	46.933333	7.378292	0.000000	489.337000	482.224000	0.000000 
	46.950000	7.374551	0.000000	489.504000	482.394000	0.000000 
	46.966667	7.370823	0.000000	489.671000	482.561000	0.000000 
	46.983333	7.367069	0.000000	489.837000	482.722000	0.000000 
	47.000000	7.363328	0.000000	490.004000	482.887000	0.000000 
	47.016667	7.359501	0.000000	490.171000	483.057000	0.000000 
	47.033333	7.355587	0.000000	490.337000	483.238000	0.000000 
	47.050000	7.351710	0.000000	490.504000	483.410000	0.000000 
	47.066667	7.347833	0.000000	490.671000	483.567000	0.000000 
	47.083333	7.344006	0.000000	490.837000	483.728000	0.000000 
	47.100000	7.340142	0.000000	491.004000	483.898000	0.000000 
	47.116667	7.336215	0.000000	491.171000	484.076000	0.000000 
	47.133333	7.332376	0.000000	491.337000	484.245000	0.000000 
	47.150000	7.328486	0.000000	491.504000	484.417000	0.000000 
	47.166667	7.324548	0.000000	491.671000	484.600000	0.000000 
	47.183333	7.320597	0.000000	491.837000	484.781000	0.000000 
	47.200000	7.316597	0.000000	492.004000	484.953000	0.000000 
	47.216667	7.312547	0.000000	492.171000	485.111000	0.000000 
	47.233333	7.308559	0.000000	492.337000	485.268000	0.000000 
	47.250000	7.304584	0.000000	492.504000	485.434000	0.000000 
	47.266667	7.300620	0.000000	492.671000	485.599000	0.000000 
	47.283333	7.296645	0.000000	492.837000	485.759000	0.000000 
	47.300000	7.292595	0.000000	493.004000	485.928000	0.000000 
	47.316667	7.288595	0.000000	493.171000	486.087000	0.000000 
	47.333333	7.284632	0.000000	493.337000	486.243000	0.000000 
	47.350000	7.280693	0.000000	493.504000	486.401000	0.000000 
	47.366667	7.276878	0.000000	493.671000	486.556000	0.000000 
	47.383333	7.272729	0.000000	493.837000	486.719000	0.000000 
	47.400000	7.268667	0.000000	494.004000	486.880000	0.000000 
	47.416667	7.264618	0.000000	494.171000	487.032000	0.000000 
	47.433333	7.260593	0.000000	494.337000	487.179000	0.000000 
	47.450000	7.256568	0.000000	494.504000	487.329000	0.000000 
	47.466667	7.252518	0.000000	494.671000	487.484000	0.000000 
	47.483333	7.248345	0.000000	494.837000	487.638000	0.000000 
	47.500000	7.244246	0.000000	495.004000	487.794000	0.000000 
	47.516667	7.240221	0.000000	495.171000	487.954000	0.000000 
	47.533333	7.236023	0.000000	495.337000	488.130000	0.000000 
	47.550000	7.231764	0.000000	495.504000	488.308000	0.000000 
	47.566667	7.227442	0.000000	495.671000	488.484000	0.000000 
	47.583333	7.223183	0.000000	495.837000	488.657000	0.000000 
	47.600000	7.218973	0.000000	496.004000	488.839000	0.000000 
	47.616667	7.214750	0.000000	496.171000	489.028000	0.000000 
	47.633333	7.210528	0.000000	496.337000	489.219000	0.000000 
